"time"; "type"; "msg per second"; "mean"; "median"; "90% percentile"; "99% percentile"; "max";
22:27:29; 129; 1; 269.0; 269; 269; 269; 269;
22:27:29; 109; 3; 258.0; 253; 279; 279; 279;
22:27:30; 111; 20; 217.5; 212; 266; 285; 285;
22:27:30; 101; 73; 252.6164383561644; 244; 295; 352; 352;
22:27:30; 103; 81; 220.40740740740742; 214; 261; 310; 310;
22:27:30; 129; 1; 262.0; 262; 262; 262; 262;
22:27:30; 109; 20; 281.7; 281; 329; 330; 330;
22:27:31; 111; 51; 248.19607843137254; 248; 308; 352; 352;
22:27:31; 101; 114; 252.1315789473684; 246; 290; 378; 380;
22:27:31; 103; 189; 223.2804232804233; 211; 264; 383; 526;
22:27:31; 129; 1; 253.0; 253; 253; 253; 253;
22:27:31; 109; 44; 268.25; 253; 329; 400; 400;
22:27:32; 111; 34; 236.76470588235293; 235; 262; 314; 314;
22:27:32; 101; 120; 255.075; 247; 297; 363; 430;
22:27:32; 103; 133; 230.81203007518798; 212; 282; 515; 526;
22:27:32; 129; 1; 315.0; 315; 315; 315; 315;
22:27:32; 109; 38; 268.05263157894734; 253; 306; 391; 391;
22:27:33; 111; 8; 240.25; 229; 297; 297; 297;
22:27:33; 101; 98; 248.6734693877551; 242; 286; 320; 320;
22:27:33; 103; 99; 227.1010101010101; 212; 269; 492; 492;
22:27:33; 109; 12; 254.75; 246; 301; 303; 303;
22:27:34; 111; 3; 227.33333333333334; 226; 242; 242; 242;
22:27:34; 101; 88; 250.9318181818182; 242; 287; 579; 579;
22:27:34; 103; 91; 219.9010989010989; 211; 267; 360; 360;
22:27:34; 109; 2; 252.5; 264; 264; 264; 264;
22:27:35; 111; 16; 216.8125; 209; 277; 296; 296;
22:27:35; 101; 89; 248.7865168539326; 244; 293; 339; 339;
22:27:35; 103; 88; 223.35227272727272; 209; 269; 483; 483;
22:27:35; 129; 1; 308.0; 308; 308; 308; 308;
22:27:35; 109; 4; 255.0; 253; 277; 277; 277;
22:27:36; 111; 3; 237.33333333333334; 227; 269; 269; 269;
22:27:36; 101; 96; 253.36458333333334; 245; 297; 361; 361;
22:27:36; 103; 120; 234.49166666666667; 211; 300; 484; 496;
22:27:36; 109; 17; 276.29411764705884; 258; 332; 374; 374;
22:27:37; 111; 30; 225.63333333333333; 224; 254; 359; 359;
22:27:37; 101; 96; 248.91666666666666; 246; 284; 314; 314;
22:27:37; 103; 116; 229.97413793103448; 211; 291; 506; 514;
22:27:37; 129; 2; 294.0; 330; 330; 330; 330;
22:27:37; 109; 26; 263.5; 251; 303; 379; 379;
22:27:38; 111; 115; 246.28695652173914; 229; 304; 526; 559;
22:27:38; 101; 141; 265.97872340425533; 252; 321; 523; 545;
22:27:38; 103; 191; 244.09947643979058; 217; 315; 545; 556;
22:27:38; 129; 5; 292.4; 294; 351; 351; 351;
22:27:38; 109; 76; 280.2368421052632; 263; 334; 497; 497;
22:27:39; 111; 29; 232.86206896551724; 233; 283; 330; 330;
22:27:39; 101; 139; 254.70503597122303; 245; 301; 386; 553;
22:27:39; 103; 144; 234.98611111111111; 213; 279; 525; 525;
22:27:39; 129; 1; 261.0; 261; 261; 261; 261;
22:27:39; 109; 51; 270.52941176470586; 258; 322; 375; 375;
22:27:40; 111; 3; 212.33333333333334; 215; 222; 222; 222;
22:27:40; 101; 104; 255.68269230769232; 246; 288; 537; 560;
22:27:40; 103; 98; 229.59183673469389; 211; 280; 505; 505;
22:27:40; 109; 4; 257.25; 265; 280; 280; 280;
22:27:41; 111; 5; 216.6; 214; 244; 244; 244;
22:27:41; 101; 84; 244.8452380952381; 246; 275; 323; 323;
22:27:41; 103; 72; 225.26388888888889; 210; 270; 537; 537;
22:27:41; 109; 4; 243.5; 250; 265; 265; 265;
22:27:42; 111; 3; 235.33333333333334; 224; 263; 263; 263;
22:27:42; 101; 64; 243.8125; 242; 269; 312; 312;
22:27:42; 103; 70; 237.88571428571427; 210; 382; 516; 516;
22:27:42; 109; 3; 260.3333333333333; 245; 296; 296; 296;
22:27:43; 101; 78; 247.64102564102564; 244; 286; 334; 334;
22:27:43; 103; 77; 234.1818181818182; 208; 282; 566; 566;
22:27:44; 111; 22; 227.5909090909091; 215; 304; 351; 351;
22:27:44; 101; 88; 250.9431818181818; 245; 306; 343; 343;
22:27:44; 103; 95; 217.9157894736842; 210; 261; 416; 416;
22:27:44; 109; 16; 263.1875; 249; 308; 343; 343;
22:27:45; 111; 1; 250.0; 250; 250; 250; 250;
22:27:45; 101; 75; 251.37333333333333; 248; 287; 331; 331;
22:27:45; 103; 67; 225.28358208955223; 210; 296; 509; 509;
22:27:45; 109; 16; 300.6875; 293; 380; 429; 429;
22:27:46; 101; 57; 242.71929824561403; 241; 278; 305; 305;
22:27:46; 103; 55; 220.63636363636363; 212; 260; 522; 522;
22:27:47; 111; 1; 254.0; 254; 254; 254; 254;
22:27:47; 101; 83; 251.89156626506025; 244; 277; 601; 601;
22:27:47; 103; 91; 233.45054945054946; 213; 280; 495; 495;
22:27:47; 109; 1; 262.0; 262; 262; 262; 262;
22:27:48; 111; 10; 213.8; 212; 262; 262; 262;
22:27:48; 101; 98; 253.81632653061226; 246; 304; 386; 386;
22:27:48; 103; 106; 241.1509433962264; 213; 284; 499; 593;
22:27:48; 109; 8; 262.625; 260; 328; 328; 328;
22:27:49; 111; 2; 204.5; 215; 215; 215; 215;
22:27:49; 101; 62; 248.24193548387098; 244; 290; 331; 331;
22:27:49; 103; 48; 218.4375; 213; 265; 328; 328;
22:27:49; 109; 2; 260.5; 265; 265; 265; 265;
22:27:50; 111; 5; 275.8; 278; 336; 336; 336;
22:27:50; 101; 66; 245.33333333333334; 244; 268; 317; 317;
22:27:50; 103; 77; 227.15584415584416; 210; 275; 525; 525;
22:27:50; 109; 6; 263.1666666666667; 262; 304; 304; 304;
22:27:51; 111; 8; 237.625; 232; 306; 306; 306;
22:27:51; 101; 67; 253.17910447761193; 245; 292; 442; 442;
22:27:51; 103; 67; 228.34328358208955; 214; 280; 530; 530;
22:27:51; 109; 8; 292.0; 270; 489; 489; 489;
22:27:52; 111; 2; 220.0; 226; 226; 226; 226;
22:27:52; 101; 95; 252.33684210526314; 246; 303; 415; 415;
22:27:52; 103; 98; 230.68367346938774; 213; 278; 511; 511;
22:27:52; 109; 2; 251.5; 262; 262; 262; 262;
22:27:53; 111; 3; 203.33333333333334; 201; 224; 224; 224;
22:27:53; 101; 78; 249.97435897435898; 243; 287; 375; 375;
22:27:53; 103; 67; 225.67164179104478; 212; 273; 494; 494;
22:27:53; 129; 1; 244.0; 244; 244; 244; 244;
22:27:53; 109; 4; 255.5; 261; 263; 263; 263;
22:27:54; 111; 6; 232.66666666666666; 221; 292; 292; 292;
22:27:54; 101; 87; 251.22988505747125; 244; 284; 354; 354;
22:27:54; 103; 85; 228.49411764705883; 215; 270; 516; 516;
22:27:54; 129; 1; 278.0; 278; 278; 278; 278;
22:27:54; 109; 7; 269.14285714285717; 250; 396; 396; 396;
22:27:55; 111; 29; 244.72413793103448; 227; 335; 375; 375;
22:27:55; 101; 79; 245.0759493670886; 245; 275; 294; 294;
22:27:55; 103; 78; 221.92307692307693; 213; 268; 474; 474;
22:27:55; 109; 23; 258.39130434782606; 252; 303; 326; 326;
22:27:56; 111; 3; 268.3333333333333; 286; 300; 300; 300;
22:27:56; 101; 89; 247.25842696629215; 243; 289; 343; 343;
22:27:56; 103; 88; 237.75; 213; 301; 565; 565;
22:27:56; 109; 4; 273.0; 302; 314; 314; 314;
22:27:57; 111; 6; 219.83333333333334; 218; 255; 255; 255;
22:27:57; 101; 74; 247.5810810810811; 243; 279; 374; 374;
22:27:57; 103; 72; 224.48611111111111; 211; 270; 459; 459;
22:27:57; 109; 6; 249.0; 253; 259; 259; 259;
22:27:58; 111; 29; 232.89655172413794; 228; 287; 349; 349;
22:27:58; 101; 84; 252.54761904761904; 247; 301; 344; 344;
22:27:58; 103; 97; 230.69072164948454; 211; 278; 516; 516;
22:27:58; 129; 1; 280.0; 280; 280; 280; 280;
22:27:58; 109; 26; 272.0769230769231; 253; 301; 577; 577;
22:27:59; 111; 4; 232.5; 250; 259; 259; 259;
22:27:59; 101; 69; 250.43478260869566; 248; 286; 307; 307;
22:27:59; 103; 68; 222.4558823529412; 209; 254; 513; 513;
22:27:59; 109; 16; 269.5625; 269; 335; 353; 353;
22:28:00; 111; 2; 244.0; 263; 263; 263; 263;
22:28:00; 101; 65; 244.2153846153846; 241; 268; 332; 332;
22:28:00; 103; 57; 219.57894736842104; 211; 272; 450; 450;
22:28:00; 109; 2; 263.0; 286; 286; 286; 286;
22:28:01; 111; 1; 289.0; 289; 289; 289; 289;
22:28:01; 101; 79; 255.1772151898734; 243; 297; 556; 556;
22:28:01; 103; 78; 213.07692307692307; 208; 261; 316; 316;
22:28:01; 129; 1; 349.0; 349; 349; 349; 349;
22:28:01; 109; 4; 244.5; 243; 260; 260; 260;
22:28:02; 111; 1; 248.0; 248; 248; 248; 248;
22:28:02; 101; 68; 246.47058823529412; 243; 272; 313; 313;
22:28:02; 103; 62; 213.03225806451613; 209; 243; 355; 355;
22:28:02; 109; 1; 238.0; 238; 238; 238; 238;
22:28:03; 111; 1; 222.0; 222; 222; 222; 222;
22:28:03; 101; 48; 241.4375; 242; 262; 376; 376;
22:28:03; 103; 47; 210.4468085106383; 213; 239; 273; 273;
22:28:03; 109; 1; 246.0; 246; 246; 246; 246;
22:28:04; 111; 1; 218.0; 218; 218; 218; 218;
22:28:04; 101; 53; 247.81132075471697; 243; 273; 367; 367;
22:28:04; 103; 55; 213.38181818181818; 211; 242; 313; 313;
22:28:05; 111; 1; 309.0; 309; 309; 309; 309;
22:28:05; 101; 57; 250.94736842105263; 246; 279; 358; 358;
22:28:05; 103; 49; 215.53061224489795; 211; 253; 372; 372;
22:28:05; 109; 1; 269.0; 269; 269; 269; 269;
22:28:06; 111; 2; 257.5; 280; 280; 280; 280;
22:28:06; 101; 60; 244.63333333333333; 240; 273; 344; 344;
22:28:06; 103; 50; 216.0; 211; 256; 346; 346;
22:28:06; 109; 3; 237.33333333333334; 237; 246; 246; 246;
22:28:07; 111; 2; 257.0; 286; 286; 286; 286;
22:28:07; 101; 57; 250.49122807017545; 244; 284; 330; 330;
22:28:07; 103; 55; 227.3272727272727; 213; 272; 503; 503;
22:28:07; 109; 2; 248.0; 254; 254; 254; 254;
22:28:08; 111; 3; 236.33333333333334; 219; 282; 282; 282;
22:28:08; 101; 63; 244.15873015873015; 243; 267; 302; 302;
22:28:08; 103; 55; 217.8; 211; 252; 353; 353;
22:28:08; 109; 3; 255.33333333333334; 243; 282; 282; 282;
22:28:09; 111; 2; 262.5; 313; 313; 313; 313;
22:28:09; 101; 71; 246.53521126760563; 244; 287; 331; 331;
22:28:09; 103; 74; 226.16216216216216; 210; 265; 527; 527;
22:28:09; 109; 2; 280.5; 281; 281; 281; 281;
22:28:10; 111; 1; 220.0; 220; 220; 220; 220;
22:28:10; 101; 63; 247.0952380952381; 245; 268; 314; 314;
22:28:10; 103; 62; 220.53225806451613; 209; 255; 463; 463;
22:28:10; 109; 2; 271.5; 298; 298; 298; 298;
22:28:11; 101; 55; 248.23636363636365; 243; 293; 379; 379;
22:28:11; 103; 58; 217.06896551724137; 211; 241; 537; 537;
22:28:11; 129; 1; 269.0; 269; 269; 269; 269;
22:28:11; 109; 1; 257.0; 257; 257; 257; 257;
22:28:12; 111; 3; 204.33333333333334; 197; 223; 223; 223;
22:28:12; 101; 61; 243.11475409836066; 243; 262; 318; 318;
22:28:12; 103; 63; 221.34920634920636; 212; 261; 466; 466;
22:28:12; 109; 3; 249.66666666666666; 251; 254; 254; 254;
22:28:13; 101; 85; 249.63529411764705; 242; 294; 379; 379;
22:28:13; 103; 83; 215.43373493975903; 210; 262; 312; 312;
22:28:13; 129; 2; 290.0; 299; 299; 299; 299;
22:28:13; 109; 1; 236.0; 236; 236; 236; 236;
22:28:14; 111; 44; 227.6590909090909; 216; 277; 398; 398;
22:28:14; 101; 77; 250.2207792207792; 245; 276; 453; 453;
22:28:14; 103; 77; 222.93506493506493; 212; 289; 334; 334;
22:28:14; 129; 1; 254.0; 254; 254; 254; 254;
22:28:14; 109; 40; 274.0; 254; 325; 560; 560;
22:28:15; 111; 5; 233.0; 224; 276; 276; 276;
22:28:15; 101; 68; 247.10294117647058; 242; 272; 537; 537;
22:28:15; 103; 62; 220.75806451612902; 209; 256; 471; 471;
22:28:15; 109; 4; 258.75; 259; 295; 295; 295;
22:28:16; 101; 45; 242.44444444444446; 245; 261; 300; 300;
22:28:16; 103; 58; 207.68965517241378; 208; 235; 274; 274;
22:28:16; 109; 2; 244.5; 252; 252; 252; 252;
22:28:17; 111; 2; 229.0; 241; 241; 241; 241;
22:28:17; 101; 70; 245.44285714285715; 241; 281; 306; 306;
22:28:17; 103; 81; 225.01234567901236; 212; 270; 397; 397;
22:28:17; 109; 2; 251.5; 253; 253; 253; 253;
22:28:18; 111; 11; 260.45454545454544; 275; 292; 313; 313;
22:28:18; 101; 62; 246.0483870967742; 244; 274; 338; 338;
22:28:18; 103; 53; 217.37735849056602; 212; 254; 313; 313;
22:28:18; 129; 1; 268.0; 268; 268; 268; 268;
22:28:18; 109; 9; 263.77777777777777; 244; 349; 349; 349;
22:28:19; 111; 1; 214.0; 214; 214; 214; 214;
22:28:19; 101; 58; 245.1206896551724; 243; 275; 305; 305;
22:28:19; 103; 50; 217.04; 213; 258; 284; 284;
22:28:19; 109; 1; 237.0; 237; 237; 237; 237;
22:28:20; 111; 16; 212.6875; 207; 278; 280; 280;
22:28:20; 101; 65; 249.53846153846155; 244; 280; 338; 338;
22:28:20; 103; 66; 218.5151515151515; 212; 252; 409; 409;
22:28:20; 129; 1; 336.0; 336; 336; 336; 336;
22:28:21; 111; 17; 257.7647058823529; 250; 333; 359; 359;
22:28:21; 101; 78; 253.85897435897436; 248; 299; 380; 380;
22:28:21; 103; 78; 221.35897435897436; 213; 272; 336; 336;
22:28:21; 129; 1; 321.0; 321; 321; 321; 321;
22:28:21; 109; 28; 271.82142857142856; 266; 319; 350; 350;
22:28:22; 111; 15; 218.26666666666668; 213; 253; 259; 259;
22:28:22; 101; 57; 247.91228070175438; 245; 275; 353; 353;
22:28:22; 103; 60; 214.01666666666668; 210; 251; 285; 285;
22:28:22; 109; 15; 267.3333333333333; 253; 305; 314; 314;
22:28:23; 101; 82; 244.8780487804878; 243; 264; 329; 329;
22:28:23; 103; 65; 224.7846153846154; 214; 271; 410; 410;
22:28:24; 101; 66; 244.63636363636363; 242; 263; 330; 330;
22:28:24; 103; 67; 213.43283582089552; 210; 260; 314; 314;
22:28:24; 109; 1; 246.0; 246; 246; 246; 246;
22:28:25; 111; 3; 334.6666666666667; 360; 424; 424; 424;
22:28:25; 101; 108; 248.87037037037038; 242; 292; 355; 361;
22:28:25; 103; 114; 228.12280701754386; 211; 270; 464; 533;
22:28:25; 109; 2; 306.5; 328; 328; 328; 328;
22:28:26; 101; 98; 249.6734693877551; 245; 289; 329; 329;
22:28:26; 103; 116; 217.61206896551724; 209; 274; 324; 342;
22:28:26; 109; 1; 254.0; 254; 254; 254; 254;
22:28:27; 111; 1; 218.0; 218; 218; 218; 218;
22:28:27; 101; 82; 251.41463414634146; 246; 290; 459; 459;
22:28:27; 103; 77; 221.66233766233765; 210; 273; 490; 490;
22:28:27; 109; 1; 246.0; 246; 246; 246; 246;
22:28:28; 111; 53; 227.88679245283018; 213; 291; 360; 360;
22:28:28; 101; 119; 251.10084033613447; 242; 292; 353; 377;
22:28:28; 103; 171; 230.4561403508772; 216; 272; 528; 565;
22:28:28; 109; 35; 273.48571428571427; 255; 325; 458; 458;
22:28:29; 111; 21; 237.47619047619048; 225; 289; 325; 325;
22:28:29; 101; 127; 253.85826771653544; 246; 304; 345; 378;
22:28:29; 103; 133; 227.87218045112783; 215; 280; 403; 469;
22:28:29; 109; 37; 261.7027027027027; 253; 301; 361; 361;
22:28:30; 111; 15; 237.93333333333334; 228; 278; 308; 308;
22:28:30; 101; 105; 250.43809523809523; 242; 292; 380; 385;
22:28:30; 103; 101; 224.06930693069307; 212; 271; 304; 347;
22:28:30; 109; 14; 258.35714285714283; 252; 280; 352; 352;
22:28:31; 111; 4; 235.25; 222; 310; 310; 310;
22:28:31; 101; 101; 245.05940594059405; 242; 267; 307; 323;
22:28:31; 103; 127; 214.91338582677164; 209; 253; 326; 355;
22:28:31; 109; 7; 266.14285714285717; 251; 328; 328; 328;
22:28:32; 111; 5; 233.2; 214; 318; 318; 318;
22:28:32; 101; 114; 246.81578947368422; 241; 286; 326; 328;
22:28:32; 103; 129; 215.7674418604651; 210; 254; 293; 328;
22:28:32; 109; 5; 279.6; 261; 327; 327; 327;
22:28:33; 111; 18; 243.16666666666666; 241; 301; 310; 310;
22:28:33; 101; 132; 252.99242424242425; 246; 295; 356; 423;
22:28:33; 103; 120; 222.4; 213; 263; 341; 353;
22:28:33; 129; 1; 280.0; 280; 280; 280; 280;
22:28:33; 109; 18; 265.72222222222223; 274; 301; 304; 304;
22:28:34; 111; 8; 246.375; 248; 324; 324; 324;
22:28:34; 101; 77; 250.8181818181818; 244; 286; 401; 401;
22:28:34; 103; 74; 228.13513513513513; 212; 283; 523; 523;
22:28:34; 109; 7; 255.14285714285714; 243; 300; 300; 300;
22:28:35; 111; 3; 216.0; 218; 219; 219; 219;
22:28:35; 101; 54; 246.3148148148148; 242; 265; 372; 372;
22:28:35; 103; 49; 213.77551020408163; 210; 266; 275; 275;
22:28:35; 109; 2; 233.0; 236; 236; 236; 236;
22:28:36; 111; 4; 230.0; 220; 269; 269; 269;
22:28:36; 101; 133; 248.91729323308272; 245; 279; 329; 347;
22:28:36; 103; 129; 232.15503875968992; 214; 280; 485; 526;
22:28:36; 109; 6; 257.6666666666667; 250; 290; 290; 290;
22:28:37; 101; 88; 248.1931818181818; 243; 283; 405; 405;
22:28:37; 103; 80; 233.7375; 214; 292; 557; 557;
22:28:38; 101; 82; 244.9268292682927; 241; 279; 327; 327;
22:28:38; 103; 86; 220.53488372093022; 212; 258; 374; 374;
22:28:39; 111; 1; 211.0; 211; 211; 211; 211;
22:28:39; 101; 81; 247.50617283950618; 243; 277; 321; 321;
22:28:39; 103; 75; 222.73333333333332; 209; 271; 487; 487;
22:28:39; 109; 2; 259.5; 266; 266; 266; 266;
22:28:40; 111; 2; 229.0; 232; 232; 232; 232;
22:28:40; 101; 59; 245.9322033898305; 242; 275; 325; 325;
22:28:40; 103; 58; 215.3448275862069; 211; 256; 360; 360;
22:28:40; 109; 2; 252.5; 260; 260; 260; 260;
22:28:41; 111; 1; 211.0; 211; 211; 211; 211;
22:28:41; 101; 60; 241.0; 240; 265; 293; 293;
22:28:41; 103; 56; 226.73214285714286; 211; 278; 512; 512;
22:28:41; 109; 1; 254.0; 254; 254; 254; 254;
22:28:42; 111; 2; 226.5; 236; 236; 236; 236;
22:28:42; 101; 54; 244.37037037037038; 245; 268; 294; 294;
22:28:42; 103; 46; 212.02173913043478; 210; 242; 261; 261;
22:28:43; 111; 18; 212.61111111111111; 201; 259; 303; 303;
22:28:43; 101; 76; 243.94736842105263; 243; 276; 297; 297;
22:28:43; 103; 68; 220.69117647058823; 212; 264; 468; 468;
22:28:43; 129; 1; 256.0; 256; 256; 256; 256;
22:28:43; 109; 4; 250.25; 250; 261; 261; 261;
22:28:44; 111; 5; 247.2; 230; 293; 293; 293;
22:28:44; 101; 76; 247.17105263157896; 246; 278; 375; 375;
22:28:44; 103; 77; 214.27272727272728; 208; 258; 432; 432;
22:28:44; 109; 19; 272.42105263157896; 259; 331; 361; 361;
22:28:45; 111; 2; 247.5; 287; 287; 287; 287;
22:28:45; 101; 87; 247.35632183908046; 243; 276; 346; 346;
22:28:45; 103; 89; 218.04494382022472; 210; 270; 458; 458;
22:28:45; 109; 4; 271.75; 284; 306; 306; 306;
22:28:46; 111; 2; 214.0; 224; 224; 224; 224;
22:28:46; 101; 59; 248.52542372881356; 245; 278; 305; 305;
22:28:46; 103; 64; 212.453125; 209; 244; 481; 481;
22:28:46; 109; 3; 240.0; 239; 243; 243; 243;
22:28:47; 111; 2; 228.0; 229; 229; 229; 229;
22:28:47; 101; 77; 241.28571428571428; 237; 263; 328; 328;
22:28:47; 103; 75; 217.33333333333334; 209; 261; 350; 350;
22:28:47; 109; 3; 243.33333333333334; 244; 248; 248; 248;
22:28:48; 111; 4; 220.5; 229; 240; 240; 240;
22:28:48; 101; 57; 245.96491228070175; 246; 273; 310; 310;
22:28:48; 103; 51; 209.1764705882353; 209; 230; 279; 279;
22:28:48; 109; 5; 263.8; 259; 304; 304; 304;
22:28:49; 111; 2; 242.5; 273; 273; 273; 273;
22:28:49; 101; 64; 241.375; 240; 263; 307; 307;
22:28:49; 103; 67; 232.16417910447763; 213; 273; 533; 533;
22:28:50; 111; 3; 207.66666666666666; 202; 222; 222; 222;
22:28:50; 101; 66; 243.66666666666666; 241; 275; 327; 327;
22:28:50; 103; 65; 222.63076923076923; 214; 265; 316; 316;
22:28:50; 109; 4; 246.5; 247; 256; 256; 256;
22:28:51; 111; 1; 197.0; 197; 197; 197; 197;
22:28:51; 101; 61; 248.04918032786884; 243; 283; 319; 319;
22:28:51; 103; 63; 222.82539682539684; 211; 266; 507; 507;
22:28:51; 109; 2; 248.0; 248; 248; 248; 248;
22:28:52; 111; 4; 223.25; 221; 265; 265; 265;
22:28:52; 101; 64; 250.75; 243; 280; 386; 386;
22:28:52; 103; 55; 224.65454545454546; 212; 263; 489; 489;
22:28:52; 109; 5; 281.8; 267; 334; 334; 334;
22:28:53; 111; 2; 234.0; 247; 247; 247; 247;
22:28:53; 101; 63; 246.87301587301587; 242; 285; 343; 343;
22:28:53; 103; 56; 218.05357142857142; 212; 263; 299; 299;
22:28:53; 129; 1; 285.0; 285; 285; 285; 285;
22:28:54; 111; 12; 221.66666666666666; 215; 238; 271; 271;
22:28:54; 101; 52; 246.40384615384616; 244; 266; 380; 380;
22:28:54; 103; 53; 222.18867924528303; 213; 279; 502; 502;
22:28:54; 109; 2; 248.0; 253; 253; 253; 253;
22:28:55; 111; 11; 223.27272727272728; 212; 275; 284; 284;
22:28:55; 101; 55; 246.0909090909091; 243; 285; 315; 315;
22:28:55; 103; 55; 219.72727272727272; 207; 256; 497; 497;
22:28:55; 109; 1; 263.0; 263; 263; 263; 263;
22:28:56; 111; 17; 208.58823529411765; 206; 229; 232; 232;
22:28:56; 101; 63; 246.17460317460316; 244; 272; 313; 313;
22:28:56; 103; 86; 226.1860465116279; 211; 265; 577; 577;
22:28:56; 129; 1; 281.0; 281; 281; 281; 281;
22:28:56; 109; 18; 265.6111111111111; 252; 372; 373; 373;
22:28:57; 111; 29; 221.9655172413793; 210; 255; 331; 331;
22:28:57; 101; 79; 252.126582278481; 246; 292; 405; 405;
22:28:57; 103; 80; 223.1375; 216; 266; 302; 302;
22:28:57; 109; 15; 269.53333333333336; 259; 307; 332; 332;
22:28:58; 111; 6; 225.83333333333334; 224; 270; 270; 270;
22:28:58; 101; 74; 248.93243243243242; 243; 290; 352; 352;
22:28:58; 103; 75; 222.89333333333335; 212; 264; 402; 402;
22:28:58; 129; 1; 330.0; 330; 330; 330; 330;
22:28:58; 109; 21; 261.3809523809524; 253; 294; 383; 383;
22:28:59; 111; 6; 248.5; 260; 310; 310; 310;
22:28:59; 101; 85; 256.50588235294117; 245; 293; 564; 564;
22:28:59; 103; 84; 223.22619047619048; 213; 257; 443; 443;
22:28:59; 109; 8; 268.125; 260; 364; 364; 364;
22:29:00; 111; 1; 207.0; 207; 207; 207; 207;
22:29:00; 101; 65; 249.33846153846153; 244; 296; 329; 329;
22:29:00; 103; 55; 229.03636363636363; 213; 262; 638; 638;
22:29:00; 109; 4; 258.5; 259; 297; 297; 297;
22:29:01; 111; 3; 304.6666666666667; 273; 385; 385; 385;
22:29:01; 101; 62; 248.19354838709677; 245; 285; 309; 309;
22:29:01; 103; 61; 225.27868852459017; 213; 246; 523; 523;
22:29:01; 109; 8; 264.75; 252; 330; 330; 330;
22:29:02; 111; 22; 224.8181818181818; 207; 302; 311; 311;
22:29:02; 101; 68; 252.98529411764707; 250; 292; 334; 334;
22:29:02; 103; 80; 223.075; 211; 277; 507; 507;
22:29:02; 109; 28; 274.39285714285717; 252; 327; 396; 396;
22:29:03; 111; 3; 254.0; 231; 315; 315; 315;
22:29:03; 101; 67; 252.50746268656715; 246; 310; 386; 386;
22:29:03; 103; 63; 227.76190476190476; 209; 292; 527; 527;
22:29:03; 109; 11; 258.27272727272725; 247; 272; 358; 358;
22:29:04; 111; 1; 197.0; 197; 197; 197; 197;
22:29:04; 101; 61; 245.44262295081967; 245; 272; 319; 319;
22:29:04; 103; 62; 218.82258064516128; 210; 267; 480; 480;
22:29:04; 109; 7; 256.57142857142856; 255; 279; 279; 279;
22:29:05; 111; 5; 223.6; 221; 235; 235; 235;
22:29:05; 101; 57; 252.31578947368422; 244; 292; 327; 327;
22:29:05; 103; 52; 219.0; 207; 249; 467; 467;
22:29:05; 109; 4; 258.5; 253; 302; 302; 302;
22:29:06; 111; 1; 201.0; 201; 201; 201; 201;
22:29:06; 101; 45; 244.73333333333332; 243; 264; 313; 313;
22:29:06; 103; 40; 216.4; 210; 264; 301; 301;
22:29:06; 109; 2; 248.0; 248; 248; 248; 248;
22:29:07; 101; 66; 250.8181818181818; 240; 270; 542; 542;
22:29:07; 103; 67; 225.22388059701493; 211; 276; 495; 495;
22:29:08; 111; 7; 223.0; 216; 282; 282; 282;
22:29:08; 101; 74; 250.09459459459458; 244; 287; 350; 350;
22:29:08; 103; 71; 223.28169014084506; 212; 268; 455; 455;
22:29:08; 109; 5; 281.8; 259; 376; 376; 376;
22:29:09; 111; 15; 242.0; 228; 318; 340; 340;
22:29:09; 101; 76; 249.71052631578948; 242; 280; 371; 371;
22:29:09; 103; 76; 223.6184210526316; 210; 271; 472; 472;
22:29:09; 129; 1; 283.0; 283; 283; 283; 283;
22:29:09; 109; 14; 258.42857142857144; 242; 341; 342; 342;
22:29:10; 101; 54; 245.66666666666666; 244; 263; 444; 444;
22:29:10; 103; 53; 216.64150943396226; 213; 256; 318; 318;
22:29:11; 111; 2; 235.5; 250; 250; 250; 250;
22:29:11; 101; 61; 249.7377049180328; 245; 279; 372; 372;
22:29:11; 103; 56; 224.78571428571428; 212; 249; 493; 493;
22:29:11; 109; 1; 234.0; 234; 234; 234; 234;
22:29:12; 101; 50; 256.7; 243; 326; 507; 507;
22:29:12; 103; 40; 217.6; 212; 239; 491; 491;
22:29:13; 111; 22; 229.45454545454547; 226; 270; 312; 312;
22:29:13; 101; 54; 243.88888888888889; 238; 281; 398; 398;
22:29:13; 103; 60; 225.75; 211; 263; 698; 698;
22:29:13; 129; 1; 245.0; 245; 245; 245; 245;
